Date,Precipitation
1962-07-31,10.94561403740641
1962-08-31,10.225800526431104
1962-09-30,9.084684728231169
1962-10-31,7.85173844301806
1962-11-30,5.205725213749009
1962-12-31,6.643592394042758
1963-01-31,7.016866613834811
1963-02-28,3.9307675811205485
1963-03-31,6.646600828092313
1963-04-30,5.637226940206692
1963-05-31,7.000617744195306
1963-06-30,9.141067791350576
1963-07-31,11.619198532980699
1963-08-31,11.765564325156488
1963-09-30,9.085603869053392
1963-10-31,9.305883207149304
1963-11-30,6.500331073541195
1963-12-31,7.369229117548949
1964-01-31,5.11218985723859
1964-02-29,4.913928808792328
1964-03-31,4.7801197890696425
1964-04-30,7.033106647216072
1964-05-31,6.465425787563051
1964-06-30,10.143453917382844
1964-07-31,13.208862507864826
1964-08-31,11.32178744804133
1964-09-30,9.993463826901868
1964-10-31,7.809293466101339
1964-11-30,6.1322746888260244
1964-12-31,5.038172115981417
1965-01-31,5.10646918424563
1965-02-28,6.153150665295583
1965-03-31,4.306764622831166
1965-04-30,6.643340968344736
1965-05-31,6.632296208648606
1965-06-30,8.80899322285436
1965-07-31,12.431156470584748
1965-08-31,9.99940932449273
1965-09-30,8.562155327482799
1965-10-31,6.253843058205457
1965-11-30,7.650761123998905
1965-12-31,8.95700823604504
1966-01-31,3.8442169483159
1966-02-28,6.867471927723316
1966-03-31,6.852534706103577
1966-04-30,5.746115240699643
1966-05-31,7.186234181342476
1966-06-30,10.821661699272314
1966-07-31,11.380544201875752
1966-08-31,10.34572036572684
1966-09-30,8.048796633585894
1966-10-31,7.563215913266617
1966-11-30,8.588524568835364
1966-12-31,5.5345922003829955
1967-01-31,3.6988522455327293
1967-02-28,5.47712629155651
1967-03-31,5.606748465141434
1967-04-30,5.433634204007908
1967-05-31,6.49991392713093
1967-06-30,9.368092462319863
1967-07-31,12.724754344191451
1967-08-31,11.055839943158368
1967-09-30,9.667726489457696
1967-10-31,8.1630220587609
1967-11-30,6.130519109789153
1967-12-31,7.081278957185691
1968-01-31,5.177741268742003
1968-02-29,4.276311351365385
1968-03-31,5.340414125951741
1968-04-30,6.111028297783984
1968-05-31,7.194838229483174
1968-06-30,9.986008261343072
1968-07-31,12.399519093608925
1968-08-31,10.192418100592302
1968-09-30,8.21565028897397
1968-10-31,8.286661174466758
1968-11-30,6.202638557932877
1968-12-31,5.812415984880341
1969-01-31,4.151688607839425
1969-02-28,4.426027690136568
1969-03-31,4.871744975886659
1969-04-30,6.78222701705459
1969-05-31,6.663274493127077
1969-06-30,8.686671545390798
1969-07-31,12.972385949658394
1969-08-31,11.051309985902614
1969-09-30,9.559742724933104
1969-10-31,8.456681374414126
1969-11-30,7.47672420821888
1969-12-31,10.453274149169484
1970-01-31,4.895132570106869
1970-02-28,4.557816718254521
1970-03-31,4.795201202841164
1970-04-30,5.3462429198360155
1970-05-31,6.984488495859437
1970-06-30,11.057125706127744
1970-07-31,11.472716008836322
1970-08-31,12.22442697863846
1970-09-30,10.950373295611213
1970-10-31,8.932835141548356
1970-11-30,9.559127885000974
1970-12-31,4.879970189360306
1971-01-31,5.702606997729914
1971-02-28,4.600770141953778
1971-03-31,3.890376538125444
1971-04-30,5.771802400555455
1971-05-31,6.024265529451103
1971-06-30,11.412272500637938
1971-07-31,11.763199188947407
1971-08-31,11.497053225974458
1971-09-30,8.760607242052497
1971-10-31,9.27367885757236
1971-11-30,5.392739507831328
1971-12-31,10.386526284039991
1972-01-31,4.429621554699527
1972-02-29,4.388645108833832
1972-03-31,5.604710542389139
1972-04-30,6.025670907506852
1972-05-31,8.201951006991205
1972-06-30,7.628895307195647
1972-07-31,10.335496893941663
1972-08-31,10.0822987313114
1972-09-30,9.678254977811731
1972-10-31,8.003323397758498
1972-11-30,6.707993735302204
1972-12-31,6.814773643473512
1973-01-31,4.782431977129609
1973-02-28,4.38685336059777
1973-03-31,4.772253257347647
1973-04-30,6.0180967153145195
1973-05-31,8.594947588402603
1973-06-30,10.715714889726863
1973-07-31,12.249098518686841
1973-08-31,11.649676355590751
1973-09-30,9.68864871137239
1973-10-31,9.896843172632533
1973-11-30,6.175882347686078
1973-12-31,8.562183871258746
1974-01-31,4.495708088100234
1974-02-28,5.3721175526183
1974-03-31,5.0242402438691744
1974-04-30,6.402856999334432
1974-05-31,7.0299874716321
1974-06-30,8.974187308685952
1974-07-31,12.971293662708865
1974-08-31,11.260811533410664
1974-09-30,8.407281960937725
1974-10-31,7.489337510409978
1974-11-30,4.873929723592595
1974-12-31,4.7899463678465715
1975-01-31,4.729828462688337
1975-02-28,4.450216840569106
1975-03-31,5.594718199190051
1975-04-30,8.42686002700136
1975-05-31,6.799976549437732
1975-06-30,9.588902600329485
1975-07-31,12.843653012121397
1975-08-31,11.495309519766261
1975-09-30,10.52326800444579
1975-10-31,7.907608952742653
1975-11-30,8.670673615519304
1975-12-31,5.56512282163338
1976-01-31,4.599297506404155
1976-02-29,5.576523732561923
1976-03-31,5.9814913320594805
1976-04-30,5.903369365756442
1976-05-31,6.323640182390998
1976-06-30,10.476729429076045
1976-07-31,11.918664654386207
1976-08-31,11.89954999327573
1976-09-30,8.365440650893833
1976-10-31,6.823155901935466
1976-11-30,7.665543088544956
1976-12-31,5.571437015748881
1977-01-31,5.63736281666524
1977-02-28,3.6381598460433664
1977-03-31,4.626545952531715
1977-04-30,8.099973341766674
1977-05-31,7.4008581328717336
1977-06-30,10.64059991872486
1977-07-31,12.439096459952681
1977-08-31,10.331505014086035
1977-09-30,8.084139808803696
1977-10-31,9.50174474052175
1977-11-30,8.747412999286714
1977-12-31,4.614957567822815
1978-01-31,3.9860741365682517
1978-02-28,3.7744119897019464
1978-03-31,5.9768878493598425
1978-04-30,5.091185164596795
1978-05-31,8.174195497329006
1978-06-30,11.016741901546006
1978-07-31,11.713261236431338
1978-08-31,11.47777353705851
1978-09-30,9.158877618906759
1978-10-31,6.112839027914237
1978-11-30,7.279587514579757
1978-12-31,6.56466046155885
1979-01-31,5.083414213003372
1979-02-28,5.1332778692414385
1979-03-31,5.697430039169376
1979-04-30,5.394941804880718
1979-05-31,6.08358231267341
1979-06-30,8.374334574941308
1979-07-31,11.126127425297888
1979-08-31,10.996254392449552
1979-09-30,8.803761787340328
1979-10-31,6.914520633938997
1979-11-30,8.642427264952845
1979-12-31,5.388583775103235
1980-01-31,3.688648968074914
1980-02-29,5.845531243727485
1980-03-31,5.509201921145022
1980-04-30,5.866331568735495
1980-05-31,6.8819653505696765
1980-06-30,10.840788008424491
1980-07-31,12.362539782312272
1980-08-31,11.356881963950691
1980-09-30,8.33006294169072
1980-10-31,7.269253188025798
1980-11-30,6.482266194835235
1980-12-31,5.922799168033098
1981-01-31,4.662330713494192
1981-02-28,5.3179873134258875
1981-03-31,6.461650663204385
1981-04-30,7.864464645202903
1981-05-31,6.895846657929166
1981-06-30,8.581788741466811
1981-07-31,13.172422422724921
1981-08-31,10.144642203523622
1981-09-30,9.382212149630881
1981-10-31,5.919217936329459
1981-11-30,5.548883996832933
1981-12-31,4.361062109083595
1982-01-31,4.930301965540931
1982-02-28,5.300400027462408
1982-03-31,6.846146855149308
1982-04-30,7.106044917782618
1982-05-31,5.764556817995138
1982-06-30,9.382580788565654
1982-07-31,10.29044106830728
1982-08-31,11.568716341797414
1982-09-30,8.155477572766024
1982-10-31,5.4473295916623306
1982-11-30,8.144374952586421
1982-12-31,6.013281008009112
1983-01-31,3.906409656458535
1983-02-28,4.6614026997885745
1983-03-31,7.820190622084021
1983-04-30,7.537727756071718
1983-05-31,7.015045576791918
1983-06-30,9.335655826199051
1983-07-31,11.151546733340883
1983-08-31,11.910904732142686
1983-09-30,10.9331094376458
1983-10-31,8.183526721174328
1983-11-30,5.103023206040784
1983-12-31,6.793420265579825
1984-01-31,4.457442863175412
1984-02-29,5.99214521061788
1984-03-31,6.290565884059274
1984-04-30,7.208385605478424
1984-05-31,10.125260955226297
1984-06-30,11.540091139731627
1984-07-31,11.949367869376179
1984-08-31,11.554833235992177
1984-09-30,9.498619160260711
1984-10-31,7.074408336446128
1984-11-30,7.885843452330062
1984-12-31,5.141166933135157
1985-01-31,4.563560034826659
1985-02-28,3.8846185182138764
1985-03-31,5.872486459073232
1985-04-30,6.883601684108364
1985-05-31,7.053446397648418
1985-06-30,8.948877643221682
1985-07-31,12.43987276035947
1985-08-31,10.07076815615394
1985-09-30,9.107578154148358
1985-10-31,9.58560229060584
1985-11-30,6.649056867277039
1985-12-31,7.435124451420482
1986-01-31,5.200871669146383
1986-02-28,5.25378286829926
1986-03-31,7.018281223257938
1986-04-30,7.780389233287195
1986-05-31,5.804479525429496
1986-06-30,9.042402505786322
1986-07-31,11.96001520775747
1986-08-31,10.601207933425679
1986-09-30,8.403253933880206
1986-10-31,8.356924517771825
1986-11-30,8.80758375523132
1986-12-31,5.6710822247267645
1987-01-31,4.368640677549256
1987-02-28,4.543658847593385
1987-03-31,6.111686108984633
1987-04-30,8.495529430370079
1987-05-31,6.375055445010621
1987-06-30,8.702942908821058
1987-07-31,11.74789833549596
1987-08-31,11.917845185374084
1987-09-30,9.77411571876053
1987-10-31,8.865693792798426
1987-11-30,7.594007989384994
1987-12-31,6.468721321793098
1988-01-31,4.204833211187653
1988-02-29,5.881624658760601
1988-03-31,7.975467144066407
1988-04-30,5.91130693608814
1988-05-31,8.74294722202048
1988-06-30,9.53638260201693
1988-07-31,13.937113175750289
1988-08-31,12.015146698608495
1988-09-30,10.260038108357728
1988-10-31,7.131639535993913
1988-11-30,7.862364296988873
1988-12-31,7.117058888410992
1989-01-31,4.728788992804704
1989-02-28,5.166234611635786
1989-03-31,4.859059444647352
1989-04-30,7.049532910397458
1989-05-31,7.872649304495689
1989-06-30,9.26233880377296
1989-07-31,12.979929114733558
1989-08-31,9.945704270150589
1989-09-30,9.019688555133895
1989-10-31,7.810347104820594
1989-11-30,6.03294161956428
1989-12-31,5.470006400844752
1990-01-31,6.535306662027309
1990-02-28,6.26092334720429
1990-03-31,7.419523557435868
1990-04-30,8.030464000055748
1990-05-31,7.654140420856385
1990-06-30,10.558956338858312
1990-07-31,12.044256883482165
1990-08-31,12.163083134081434
1990-09-30,9.501781776627713
1990-10-31,9.548918471438162
1990-11-30,6.930423805801538
1990-12-31,10.622345965882056
1991-01-31,6.534989813083067
1991-02-28,5.836402051772271
1991-03-31,6.105836079872494
1991-04-30,6.6716814447195905
1991-05-31,8.520902086755
1991-06-30,10.653494185581705
1991-07-31,11.439069069132895
1991-08-31,11.137378834854909
1991-09-30,9.781072360962007
1991-10-31,8.629043689429533
1991-11-30,7.1099493477278575
1991-12-31,5.73203936829867
1992-01-31,5.95457747274366
1992-02-29,5.01247432691276
1992-03-31,6.130280491655131
1992-04-30,5.926688597253781
1992-05-31,6.664245670323681
1992-06-30,8.011302656050237
1992-07-31,11.353206943094722
1992-08-31,11.175671964671013
1992-09-30,9.56755142200918
1992-10-31,6.411205438023937
1992-11-30,9.943375148434546
1992-12-31,4.942183634135125
1993-01-31,4.528269968998336
1993-02-28,5.451489832294528
1993-03-31,5.48850036707302
1993-04-30,4.901269974911909
1993-05-31,8.923664111961166
1993-06-30,9.81284149592053
1993-07-31,12.205719609028813
1993-08-31,10.155644718703686
1993-09-30,10.048379604949707
1993-10-31,6.957359258337141
1993-11-30,8.733611917393386
1993-12-31,9.001144306813455
1994-01-31,5.467659263353919
1994-02-28,5.3682572338989445
1994-03-31,6.490160087488423
1994-04-30,6.045856623980523
1994-05-31,6.304674191998906
1994-06-30,10.910961054972883
1994-07-31,13.094256370020396
1994-08-31,11.740151048018724
1994-09-30,8.725546876403738
1994-10-31,8.301345310836641
1994-11-30,6.778929437746044
1994-12-31,8.118307723778146
1995-01-31,4.193725134817523
1995-02-28,6.077536791123192
1995-03-31,4.211584150965084
1995-04-30,5.85738068779277
1995-05-31,8.337054408458936
1995-06-30,10.415672262626467
1995-07-31,13.187871643552358
1995-08-31,11.185389092933221
1995-09-30,10.635073688114424
1995-10-31,7.341017796377872
1995-11-30,7.961083077265875
1995-12-31,4.138103309154515
1996-01-31,5.26035362439962
1996-02-29,6.371924174958568
1996-03-31,7.821606962801709
1996-04-30,6.56282347870405
1996-05-31,8.310542048822883
1996-06-30,10.649942916174917
1996-07-31,11.200806233089228
1996-08-31,11.6531519797826
1996-09-30,7.826004710309913
1996-10-31,10.378863785729221
1996-11-30,6.300086487244664
1996-12-31,6.9028182495869945
1997-01-31,3.6098468525979714
1997-02-28,3.156455653455916
1997-03-31,5.931505715753692
1997-04-30,6.512662627794693
1997-05-31,6.1625282181981
1997-06-30,9.432169572645062
1997-07-31,11.940405071484891
1997-08-31,12.277207416093624
1997-09-30,9.02220721157379
1997-10-31,5.572110640106971
1997-11-30,7.135426053218293
1997-12-31,5.7973812346685465
1998-01-31,4.744749039521187
1998-02-28,5.847789985115634
1998-03-31,6.436285490157969
1998-04-30,6.206101828502335
1998-05-31,7.55367210526725
1998-06-30,11.549402747332591
1998-07-31,12.488744665831959
1998-08-31,10.906950483802492
1998-09-30,9.534202684886615
1998-10-31,8.631569505210745
1998-11-30,6.449636179390913
1998-12-31,9.93054469063825
1999-01-31,7.407901767496737
1999-02-28,6.1171995488136215
1999-03-31,4.441237426899988
1999-04-30,6.6049026637764765
1999-05-31,8.555242877226524
1999-06-30,9.402165726123167
1999-07-31,13.192127410360268
1999-08-31,11.147998169853262
1999-09-30,10.283508840581819
1999-10-31,9.608755061854978
1999-11-30,7.3838409233197675
1999-12-31,4.403639646819338
2000-01-31,5.990256543225001
2000-02-29,5.186214395374104
2000-03-31,4.076552519503001
2000-04-30,5.858295502421064
2000-05-31,7.806771441151523
2000-06-30,10.093603766908993
2000-07-31,11.516087148244976
2000-08-31,10.808207428080209
2000-09-30,8.714299798425305
2000-10-31,6.6892268801554495
2000-11-30,5.246548525812242
2000-12-31,6.126928872720868
2001-01-31,4.91300735878632
2001-02-28,3.5878905704107042
2001-03-31,3.621560772463656
2001-04-30,5.184116691620557
2001-05-31,7.736606885946268
2001-06-30,11.019665330799098
2001-07-31,11.777705264337602
2001-08-31,9.954957564181166
2001-09-30,7.6396546264263065
2001-10-31,8.818177415430604
2001-11-30,5.264254673324231
2001-12-31,5.1953559559932465
2002-01-31,4.381600799663956
2002-02-28,5.077081907289711
2002-03-31,6.10593626112532
2002-04-30,7.4831854563571945
2002-05-31,6.398254285980615
2002-06-30,9.251185935985983
2002-07-31,10.00852630791591
2002-08-31,11.375662509466686
2002-09-30,9.18763599798236
2002-10-31,7.048153544532574
2002-11-30,7.593137908866053
2002-12-31,6.80353177376284
2003-01-31,4.762648319799566
2003-02-28,5.633708341463828
2003-03-31,5.358303114473185
2003-04-30,6.205737463459668
2003-05-31,6.778734855504693
2003-06-30,9.463805975994998
2003-07-31,13.16130572979271
2003-08-31,10.073602381093604
2003-09-30,9.389867232518844
2003-10-31,9.162860350820855
2003-11-30,7.035086913721177
2003-12-31,3.818380263985757
2004-01-31,4.912787992494517
2004-02-29,4.535035849902737
2004-03-31,3.5495441842878646
2004-04-30,9.454472166498753
2004-05-31,8.524589013356692
2004-06-30,10.29530120950807
2004-07-31,10.320100940518186
2004-08-31,10.608570872116909
2004-09-30,8.409747441700375
2004-10-31,9.953755431146769
2004-11-30,6.466295234996403
2004-12-31,7.566281653413308
2005-01-31,5.605271376760555
2005-02-28,5.628482212469278
2005-03-31,5.81208391116413
2005-04-30,6.367993071255697
2005-05-31,6.5686564531174465
2005-06-30,9.11833210170662
2005-07-31,13.136145859607995
2005-08-31,9.920539548225479
2005-09-30,10.875856014534273
2005-10-31,10.76925009712621
2005-11-30,12.754696898222882
2005-12-31,7.873386593375224
2006-01-31,6.429716714704944
2006-02-28,4.67333103644924
2006-03-31,4.7743621956219355
2006-04-30,8.198582940037987
2006-05-31,6.610849591662847
2006-06-30,8.637105917410917
2006-07-31,12.586639787072636
2006-08-31,12.121867119057903
2006-09-30,10.444121938696945
2006-10-31,8.354595883439744
2006-11-30,8.403964670108985
2006-12-31,7.400647907204618
2007-01-31,4.143437825186597
2007-02-28,5.8935189685880465
2007-03-31,6.461285929051611
2007-04-30,7.925922283585966
2007-05-31,6.283697897567915
2007-06-30,10.120100885068348
2007-07-31,12.33836956109763
2007-08-31,11.89684101207478
2007-09-30,10.520910425459466
2007-10-31,10.058500835169388
2007-11-30,5.854654338644222
2007-12-31,6.0898354165576984
2008-01-31,6.526181656066314
2008-02-29,4.121269637917047
2008-03-31,5.089705854616734
2008-04-30,5.688310369829057
2008-05-31,5.918760085812325
2008-06-30,11.052392824450184
2008-07-31,11.50610691333836
2008-08-31,11.243832772296914
2008-09-30,9.440203355894091
2008-10-31,7.9138885300227
2008-11-30,8.46689291961165
2008-12-31,5.353088484717481
2009-01-31,6.098161160040006
2009-02-28,5.5468817157097
2009-03-31,4.7607474576215045
2009-04-30,7.812891807497211
2009-05-31,7.246609332665516
2009-06-30,6.66771797841724
2009-07-31,11.866965486222197
2009-08-31,9.318903285735288
2009-09-30,9.174393295265595
2009-10-31,7.657634639457099
2009-11-30,8.570777646385368
2009-12-31,5.686720018807453
2010-01-31,4.2624741029648305
2010-02-28,4.483621536719009
2010-03-31,6.2504507346806975
2010-04-30,9.275110162269437
2010-05-31,9.354812610911338
2010-06-30,9.349581121687187
2010-07-31,12.237742455433796
2010-08-31,11.457750869344796
2010-09-30,10.502898892218706
2010-10-31,7.855543419659665
2010-11-30,8.275489595438405
2010-12-31,8.637728227972476
2011-01-31,4.336755293289096
2011-02-28,9.675643322643458
2011-03-31,5.422018695135714
2011-04-30,6.382718800261194
2011-05-31,6.411767457747169
2011-06-30,11.026208573136785
2011-07-31,11.648738649451301
2011-08-31,12.839922417410667
2011-09-30,9.705868115277205
2011-10-31,6.3515946415195685
2011-11-30,7.990914872261774
2011-12-31,6.8070692638746015
2012-01-31,5.1247657641940085
2012-02-29,6.383933336036727
2012-03-31,5.501601423665992
2012-04-30,7.363593474268561
2012-05-31,6.994174612111257
2012-06-30,8.659775695042958
2012-07-31,11.56668141763398
2012-08-31,11.196735184239309
2012-09-30,9.93979306393765
2012-10-31,9.016126489751434
2012-11-30,8.429357143537617
2012-12-31,11.060995467402911
2013-01-31,5.069471123538182
2013-02-28,9.17791209334503
2013-03-31,7.051781527920562
2013-04-30,5.711533886523842
2013-05-31,8.115752323360498
2013-06-30,11.42997386713621
2013-07-31,12.510086414231319
2013-08-31,10.901451405557795
2013-09-30,8.481646351061395
2013-10-31,10.344157208513776
2013-11-30,6.35743397849189
2013-12-31,4.008818504470902
2014-01-31,4.576990245966578
2014-02-28,5.717565939160012
2014-03-31,6.867982078062899
2014-04-30,4.677688350391725
2014-05-31,7.066933316657479
2014-06-30,7.414173622231494
2014-07-31,11.356846272306404
2014-08-31,10.643486740024262
2014-09-30,9.704427276946426
2014-10-31,7.084634173476027
2014-11-30,7.213631924864045
2014-12-31,9.29376152029952
2015-01-31,4.874866554002673
2015-02-28,7.670731554167325
2015-03-31,8.193235275206705
2015-04-30,9.515956306563648
2015-05-31,8.032041115487672
2015-06-30,11.835577496741328
2015-07-31,13.729937761892682
2015-08-31,12.566994505787298
2015-09-30,10.653474815287833
2015-10-31,5.013777979295703
2015-11-30,8.095326348771115
2015-12-31,3.4229506912672822
2016-01-31,3.9774082962249744
2016-02-29,4.343803603874778
2016-03-31,6.86519058739546
2016-04-30,9.552265695214677
2016-05-31,8.3734725112197
2016-06-30,8.433419218496724
2016-07-31,12.976638557499715
2016-08-31,10.587131866311703
2016-09-30,9.603230578528464
2016-10-31,7.591913894689918
2016-11-30,7.23971960969898
2016-12-31,5.301176559557448
